Column3,Column4,Column7,Column8,Column9,Column10,Column11,Column12,Column14,Column15,Column16
08/17/22,INVESTIGATE SADDLEBROOK BACKFLOWS,INSPECT,BFPREV,REQUEST,INSPECT,14.5,419.45,0.00,0.00,419.45
08/22/22,"Please flow test FH 63, residual from 61, Map 523",PPM,HYDRANT,PPM,FLOWTEST,2.,45.77,0.00,0.00,45.77
08/23/22,"Please flow test FH 28-435, res from FH 29-435",PPM,HYDRANT,PPM,FLOWTEST,2.,45.77,0.00,0.00,45.77
08/23/22,"Please flow test FH 27-435, res from FH 51-435",PPM,HYDRANT,PPM,FLOWTEST,2.,45.77,0.00,0.00,45.77
08/24/22,Please flow test FH 12-327,PPM,HYDRANT,PPM,FLOWTEST,2.,42.47,0.00,0.00,42.47
08/25/22,straighten hydrant 1 m/p 608,PPM,HYDRANT,REQUEST,REPAIRED,4.,91.53,0.00,46.44,137.97
08/26/22,Please flow test FH 37-402/Reading from FH 21-402,PPM,HYDRANT,PPM,FLOWTEST,2.,45.77,0.00,0.00,45.77
08/29/22,"Please flow test FH 4-565, residual from FH 3-565",PPM,HYDRANT,PPM,FLOWTEST,2.,45.77,0.00,0.00,45.77
08/30/22,Water Break/Leak Repair/Investigation,BREAK,HYDRANT,NCM,INSPECT,2.,52.49,0.00,23.22,75.71
08/30/22,"Please flow test FH 8-501, reading FH 7-501.",PPM,HYDRANT,PPM,FLOWTEST,3.,68.65,0.00,0.00,68.65
08/31/22,Hydrant Meter Leak,LEAK,FLOMETER,AGE-FAIL,REPAIRED,3.,86.11,0.00,41.13,127.24
08/31/22,Potable/Reuse Meter Installation,INSTALL,FLOMETER,REQUEST,REPAIRED,1.,29.10,0.00,17.91,47.01
09/01/22,repair hydrant 6 m/p 565,PPM,HYDRANT,REQUEST,INSPECT,2.,45.77,0.00,0.00,45.77
09/01/22,repair hydrant 10 m/p 383,PPM,HYDRANT,REQUEST,REPAIRED,8.,183.07,0.00,0.00,183.07
09/01/22,repair hydrant 23 m/p 400,PPM,HYDRANT,REQUEST,REPAIRED,4.,91.53,0.00,0.00,91.53
09/06/22,Please flow test FH 12-483,PPM,HYDRANT,PPM,FLOWTEST,2.,45.77,0.00,0.00,45.77
09/06/22,Please flow test FH 14-483,PPM,HYDRANT,PPM,FLOWTEST,2.,45.77,0.00,0.00,45.77
09/06/22,Hydrant Repair ,BREAK,HYDRANT,HIT-FAIL,REPAIRED,10.,288.56,109.39,72.00,469.94
09/06/22,repair hydrant 26- 417,NOT-WORK,HYDRANT,REQUEST,REPAIRED,4.,91.53,0.00,0.00,91.53
09/06/22,Hydrant hit by mower or vehicle,PPM,HYDRANT,HUMAN-ER,REPAIRED,20.5,490.06,156.50,92.88,739.44
09/07/22,Please flow test FH 4-453,PPM,HYDRANT,PPM,FLOWTEST,2.,45.77,0.00,0.00,45.77
09/07/22,Hit Hydrant US 41,INSPECT,HYDRANT,MVA,REPAIRED,9.5,271.08,44.06,220.59,535.73
09/07/22,repair hydrant 5 m/p 608,NOT-WORK,HYDRANT,REQUEST,REPAIRED,4.,91.53,0.00,0.00,91.53
09/07/22,repair hydrant 1 m/p 608,NOT-WORK,HYDRANT,REQUEST,REPAIRED,4.,91.53,0.00,0.00,91.53
09/08/22,Please flow test FH 2-323/Residual from FH 1-323,PPM,HYDRANT,PPM,FLOWTEST,2.,45.77,0.00,0.00,45.77
09/08/22,repair hydrant 1 m/p 383,NOT-WORK,HYDRANT,REQUEST,REPAIRED,2.,45.77,0.00,0.00,45.77
09/08/22,repair hydrant 7 m/p 383,NOT-WORK,HYDRANT,REQUEST,REPAIRED,2.,45.77,0.00,0.00,45.77
09/09/22,"Please flow test FH 9-586, residual from FH 21-586",PPM,HYDRANT,PPM,FLOWTEST,2.,45.77,0.00,0.00,45.77
09/09/22,repair hydrant 8 m/p 383 ,NOT-WORK,HYDRANT,REQUEST,REPAIRED,8.,183.07,0.00,0.00,183.07
09/09/22,repair hydrant 11 m/p 383,NOT-WORK,HYDRANT,REQUEST,REPAIRED,6.,137.30,0.00,0.00,137.30
09/12/22,repair hydrant 13 m/p 383,NOT-WORK,HYDRANT,REQUEST,REPAIRED,6.,137.30,0.00,0.00,137.30
09/12/22,repair hydrant 4 m/p 400,NOT-WORK,HYDRANT,REQUEST,REPAIRED,6.,137.30,0.00,0.00,137.30
09/13/22,repair hydrant 10 m/p 400,NOT-WORK,HYDRANT,PPM,REPAIRED,4.,91.53,0.00,0.00,91.53
09/13/22,repair hydrant 10 m/p 400,NOT-WORK,HYDRANT,REQUEST,REPAIRED,6.,137.30,0.00,0.00,137.30
09/13/22,Please flow test FH 15-474,PPM,HYDRANT,PPM,FLOWTEST,2.,45.77,0.00,0.00,45.77
09/13/22,Please flow test FH 7-474,PPM,HYDRANT,PPM,FLOWTEST,2.,45.77,0.00,0.00,45.77
09/16/22,Please flow test FH 1-564,PPM,HYDRANT,PPM,FLOWTEST,2.,46.23,0.00,0.00,46.23
09/19/22,Please flow test FH 8-521,PPM,HYDRANT,PPM,FLOWTEST,2.,46.23,0.00,0.00,46.23
09/19/22,"Please flow test FH 1-384, residual from FH 2-384",PPM,HYDRANT,REQUEST,FLOWTEST,2.,46.23,0.00,0.00,46.23
09/20/22,Please flow test FH 66-437,PPM,HYDRANT,REQUEST,FLOWTEST,2.,46.23,0.00,0.00,46.23
09/22/22,"Please flow test FH 9-436, residual from FH 4-436",PPM,HYDRANT,REQUEST,FLOWTEST,4.,92.46,0.00,0.00,92.46
09/23/22,Please flow test FH 9-608,PPM,HYDRANT,REQUEST,FLOWTEST,2.,46.23,0.00,0.00,46.23
09/23/22,Replace bolts,INSPECT,HYDRANT,REQUEST,REPAIRED,4.,92.46,0.00,0.00,92.46
09/26/22,Hydrant leaking past seat,PPM,HYDRANT,MEC-FAIL,REPAIRED,8.,204.73,68.44,0.00,273.17
09/26/22,Replace bolts on Hyd #35,INSPECT,HYDRANT,REQUEST,REPAIRED,4.,97.41,0.00,0.00,97.41
09/26/22,Fire Hydrant Repair,PPM,HYDRANT,ENVIRON,REPAIRED,2.,51.18,0.00,0.00,51.18
09/30/22,"Replace flange bolts, MP417, Hyd #4",NOT-WORK,HYDRANT,REQUEST,REPAIRED,3.,90.49,0.00,0.00,90.49
09/30/22,"Replace flange bolts, MP417, Hyd #5",NOT-WORK,HYDRANT,REQUEST,REPAIRED,3.,90.49,0.00,0.00,90.49
09/30/22,"Replace flange bolts, Hyd #11, MP 417",NOT-WORK,HYDRANT,REQUEST,REPAIRED,4.,120.65,101.59,0.00,222.24
09/30/22,Please flow test FH 2-501,PPM,HYDRANT,REQUEST,FLOWTEST,2.,60.32,0.00,0.00,60.32
10/03/22,"Please flow test FH 20-528, residual from FH 19-528",PPM,HYDRANT,REQUEST,FLOWTEST,4.,104.82,0.00,0.00,104.82
10/03/22,Fire Hydrant Repair,NOT-WORK,HYDRANT,REQUEST,REPAIRED,0.5,12.48,0.00,0.00,12.48
10/03/22,Fire Hydrant Repair,INSPECT,HYDRANT,REQUEST,REPAIRED,0.5,12.48,0.00,0.00,12.48
10/03/22,Fire Hydrant Repair,INSPECT,HYDRANT,REQUEST,REPAIRED,1.,24.95,0.00,0.00,24.95
10/03/22,Replace Broken Safety Traffic Flange,NOT-WORK,HYDRANT,REQUEST,REPAIRED,1.5,37.43,101.59,0.00,139.02
10/03/22,Fire Hydrant Repair,NOT-WORK,HYDRANT,REQUEST,REPAIRED,0.5,12.48,0.00,0.00,12.48
10/03/22,Fire Hydrant Repair,NOT-WORK,HYDRANT,REQUEST,REPAIRED,0.5,12.48,0.00,0.00,12.48
10/03/22,Fire Hydrant Repair,NOT-WORK,HYDRANT,REQUEST,REPAIRED,0.5,12.48,0.00,0.00,12.48
10/03/22,Fire Hydrant Repair,NOT-WORK,HYDRANT,REQUEST,REPAIRED,0.5,12.48,0.00,0.00,12.48
10/04/22,Fire Hydrant Repair,INSPECT,HYDRANT,REQUEST,REPAIRED,1.5,37.43,101.59,0.00,139.02
10/04/22,Fire Hydrant Repair,INSPECT,HYDRANT,REQUEST,REPAIRED,0.5,12.48,0.00,0.00,12.48
10/04/22,Fire Hydrant Repair,INSPECT,HYDRANT,REQUEST,REPAIRED,0.5,12.48,0.00,0.00,12.48
10/04/22,Fire Hydrant Repair,INSPECT,HYDRANT,REQUEST,REPAIRED,1.,24.95,0.00,0.00,24.95
10/05/22,repair hydrant 25 m/p 400,INSPECT,HYDRANT,REQUEST,REPAIRED,3.,77.17,0.00,31.70,108.86
10/05/22,Please flow test FH 1-503,PPM,HYDRANT,REQUEST,FLOWTEST,2.,51.44,0.00,0.00,51.44
10/05/22,repair hydrant 4 m/p 567,INSPECT,HYDRANT,REQUEST,REPAIRED,4.,102.89,0.00,42.26,145.15
10/06/22,repair hydrant 5 m/p 567,INSPECT,HYDRANT,REQUEST,REPAIRED,3.,77.17,0.00,0.00,77.17
10/06/22,repair hydrant 9 m/p 567,INSPECT,HYDRANT,REQUEST,REPAIRED,3.,77.17,0.00,0.00,77.17
10/07/22,Please flow test FH 0-417 (New O'Reillys Auto),PPM,HYDRANT,REQUEST,FLOWTEST,2.,51.44,0.00,0.00,51.44
10/07/22,"Please flow test FH 4-453, residual from FH 5-453",PPM,HYDRANT,REQUEST,FLOWTEST,2.,60.32,0.00,0.00,60.32
10/07/22,repair hydrant m/p 567 hydrant 11,INSPECT,HYDRANT,REQUEST,REPAIRED,3.,77.17,0.00,31.70,108.86
10/07/22,repair hydrant 12 m/p 567,INSPECT,HYDRANT,REQUEST,REPAIRED,3.,77.17,0.00,0.00,77.17
10/07/22,repair hydrant 13 m/p 567,INSPECT,HYDRANT,REQUEST,REPAIRED,4.,102.89,0.00,0.00,102.89
10/11/22,inspected hydrant 14 m/p 487,PPM,HYDRANT,REQUEST,INSPECT,2.,53.28,0.00,0.00,53.28
10/11/22,inspected hydrant 30 m/p 487,PPM,HYDRANT,REQUEST,INSPECT,2.,53.28,0.00,0.00,53.28
10/11/22,inspected leaking hydrant m/p 492 hyd12,PPM,HYDRANT,REQUEST,INSPECT,4.,106.55,0.00,0.00,106.55
10/13/22,inspected hydrant 6 m/p 628,PPM,HYDRANT,REQUEST,INSPECT,14.,372.93,0.00,0.00,372.93
10/13/22,inspected hydrant 6 m/p 646,PPM,HYDRANT,REQUEST,INSPECT,2.,53.28,0.00,0.00,53.28
10/13/22,repair hydrant 33 m/p 606,PPM,HYDRANT,REQUEST,REPAIRED,4.,106.55,0.00,0.00,106.55
10/13/22,repair hydrant 9 m/p 606,PPM,HYDRANT,REQUEST,REPAIRED,4.,106.55,0.00,0.00,106.55
10/13/22,Hydrant,INSPECT,HYDRANT,REQUEST,INSPECT,0.,0.00,0.00,0.00,0.00
10/19/22,"Please flow test FH 8-420, residual from FH 10-420",PPM,HYDRANT,REQUEST,FLOWTEST,2.,53.28,0.00,0.00,53.28
10/19/22,repair hydrant 1 m/p 606,INSPECT,HYDRANT,REQUEST,REPAIRED,3.,79.91,0.00,0.00,79.91
10/19/22,repair hydrant 2 m/p 606,INSPECT,HYDRANT,REQUEST,REPAIRED,3.,79.91,0.00,0.00,79.91
10/19/22,repair hydrant 26 m/p 606,INSPECT,HYDRANT,REQUEST,REPAIRED,4.,106.55,0.00,0.00,106.55
10/24/22,"Please flow test FH 16-402, residual from FH 15-402",PPM,HYDRANT,REQUEST,FLOWTEST,2.,53.28,0.00,0.00,53.28
10/26/22,Re-test Hyd#4 Map# 453,PPM,HYDRANT,REQUEST,FLOWTEST,3.,78.23,0.00,0.00,78.23
10/27/22,repair hydrant 6 m/p 606,INSPECT,HYDRANT,REQUEST,REPAIRED,6.,159.83,0.00,0.00,159.83
10/27/22,repair hydrant 15 m/p 606,INSPECT,HYDRANT,REQUEST,REPAIRED,6.,159.39,0.00,0.00,159.39
10/27/22,hydrant repair m/p 521,INSPECT,HYDRANT,REQUEST,REPAIRED,2.,53.28,0.00,0.00,53.28
10/28/22,Potable/Reuse Meter Installation,INSTALL,HYDRANT,REQUEST,INSPECT,0.,0.00,0.00,0.00,0.00
10/31/22,Please flow test FH 25-505/Residual from FH 1-523,PPM,HYDRANT,PPM,FLOWTEST,3.,81.40,0.00,0.00,81.40
10/31/22,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",NOT-WORK,HYDRANT,REQUEST,REPAIRED,13.,396.03,297.58,57.24,750.84
11/02/22,repair hydrant 20 m/p 606,NOT-WORK,HYDRANT,REQUEST,REPAIRED,4.,106.55,0.00,0.00,106.55
11/03/22,Hydrant leaking oil from stem,PPM,HYDRANT,REQUEST,REPAIRED,1.,24.76,0.00,0.00,24.76
11/03/22,STRAIGHT PIPE ON HYDRANT,INSPECT,HYDRANT,REQUEST,INSPECT,8.,235.08,6.09,0.00,241.17
11/03/22,Please flow test FH 7-435 Residual from FH 8-435,PPM,HYDRANT,PPM,FLOWTEST,2.,51.44,0.00,0.00,51.44
11/08/22,Hydrant Repair,PPM,HYDRANT,REQUEST,REPAIRED,3.,74.29,2.66,0.00,76.95
11/08/22,"Please flow test FH 8-521, residual from FH 9-521",PPM,HYDRANT,PPM,FLOWTEST,2.,53.28,0.00,0.00,53.28
11/09/22,Please flow test FH 32-546,PPM,HYDRANT,REQUEST,FLOWTEST,2.,53.28,0.00,0.00,53.28
11/14/22,Please perform hydrant flow test on FH 22-465,PPM,HYDRANT,PPM,FLOWTEST,2.,53.28,0.00,0.00,53.28
11/14/22,Please flow test FH 14-402/ Residual from FH 13-402,PPM,HYDRANT,PPM,FLOWTEST,2.,53.28,0.00,0.00,53.28
11/16/22,"Please flow test FH 27-324, Connerton",PPM,HYDRANT,REQUEST,FLOWTEST,2.,53.28,0.00,0.00,53.28
11/21/22,Potable/Reuse Meter Installation,INSTALL,FLOMETER,REQUEST,INSPECT,1.,37.04,0.00,16.81,53.85
11/22/22,"Please flow test FH 31-348, residual from FH 30-348",PPM,HYDRANT,PPM,FLOWTEST,3.,81.11,0.00,0.00,81.11
11/22/22,"Please flow test FH 33-418, residual from 24-418",PPM,HYDRANT,REQUEST,FLOWTEST,3.,81.11,0.00,0.00,81.11
11/28/22,Hydrant repair,NOT-WORK,HYDRANT,HIT-FAIL,REPAIRED,15.5,504.62,101.59,73.96,680.16
11/29/22,"Please flow test FH 1-474, residual from FH 2-474",PPM,HYDRANT,REQUEST,FLOWTEST,2.,53.28,0.00,0.00,53.28
12/05/22,"Please flow test FH 62-523, residual from FH 61-523",PPM,HYDRANT,REQUEST,FLOWTEST,2.,53.28,0.00,0.00,53.28
12/05/22,Please flow test FH 16-402. (15-402 closest for residual),PPM,HYDRANT,REQUEST,FLOWTEST,2.,53.28,0.00,21.13,74.41
12/07/22,"Please perform simultaneous hydrant flow test, FH 17-483 & FH 6-522 ",PPM,HYDRANT,REQUEST,FLOWTEST,5.,140.84,0.00,31.70,172.54
12/07/22,"Please perform simultaneous hydrant flow test, FH 17-483 & FH 6-522",PPM,HYDRANT,REQUEST,FLOWTEST,3.,77.51,0.00,0.00,77.51
12/08/22,"Please flow test FH 51-523, residual from new hydrant to the east (map attached)",PPM,HYDRANT,REQUEST,FLOWTEST,2.,53.28,0.00,21.13,74.41
12/13/22,Potable/Reuse Meter Installation,INSTALL,FLOMETER,REQUEST,INSPECT,4.,135.27,0.00,33.62,168.89
12/15/22,"Please flow test FH 53-437, residual from FH 54-437",PPM,HYDRANT,REQUEST,FLOWTEST,2.,53.28,0.00,0.00,53.28
12/16/22,Fire Hydrant Repair,NOT-WORK,HYDRANT,REQUEST,REPAIRED,12.,330.97,0.00,0.00,330.97
12/16/22,"Please flow test FH 1-521, residual from FH 4-521",PPM,HYDRANT,REQUEST,FLOWTEST,2.,53.28,0.00,0.00,53.28
12/19/22,"Please perform flow test @ FH 7-566, Residual from FH 6-566",PPM,HYDRANT,REQUEST,FLOWTEST,2.,53.28,0.00,21.13,74.41
12/19/22,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",PPM,HYDRANT,HIGHFLOW,INSPECT,4.,166.34,0.00,23.50,189.84
12/20/22,INVESTIGATE HYDRANT,INSTALL,HYDRANT,REQUEST,REPAIRED,22.5,633.21,20.43,249.73,903.37
12/21/22,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",PPM,HYDRANT,REQUEST,REPAIRED,4.,106.55,0.00,0.00,106.55
12/21/22,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",PPM,HYDRANT,REQUEST,REPAIRED,6.,159.83,0.00,0.00,159.83
12/29/22,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",PPM,HYDRANT,PPM,INSPECT,10.,315.94,0.00,88.93,404.87
01/03/23,Hydrant hit SR 56,PPM,HYDRANT,HIT-FAIL,REPAIRED,23.5,672.16,38.52,232.43,943.11
01/08/23,Potable/Reuse Meter Installation,INSTALL,FLOMETER,REQUEST,INSPECT,6.,238.95,0.00,0.00,238.95
01/09/23,Please schedule simultaneous flow test (FH 1-429/FH 1-467),PPM,HYDRANT,REQUEST,FLOWTEST,3.,81.40,0.00,42.26,123.66
01/10/23,Potable/Reuse Meter Installation,INSTALL,FLOMETER,REQUEST,REPLACED,2.,74.08,631.68,33.62,739.38
01/11/23,Potable/Reuse Meter Installation,INSTALL,FLOMETER,REQUEST,INSPECT,1.,37.04,0.00,16.81,53.85
01/11/23,Water Break/Leak Repair/Investigation,BREAK,HYDRANT,REQUEST,INSPECT,1.5,46.80,0.00,21.13,67.93
01/12/23,Please flow test FH 12-507,PPM,HYDRANT,REQUEST,FLOWTEST,2.,51.73,0.00,21.13,72.86
01/18/23,Please flow test  FH 16-483/Residual from  FH 14-483,PPM,HYDRANT,REQUEST,FLOWTEST,2.,51.73,0.00,21.13,72.86
01/19/23,Potable/Reuse Meter Installation,INSTALL,FLOMETER,REQUEST,INSPECT,2.,74.08,0.00,33.62,107.70
01/19/23,"Please flow test FH 17-483, Residual from FH 18-483",PPM,HYDRANT,REQUEST,FLOWTEST,2.,51.73,0.00,21.13,72.86
01/20/23,"Please flow test FH 3-447, residual from FH 2-447",PPM,HYDRANT,REQUEST,FLOWTEST,2.,51.73,0.00,21.13,72.86
01/24/23,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",PPM,HYDRANT,REQUEST,REPAIRED,2.,56.16,0.00,0.00,56.16
01/25/23,"Please flow test FH 30-349, residual from FH 29-349",PPM,HYDRANT,REQUEST,FLOWTEST,1.,26.49,0.00,0.00,26.49
01/26/23,"Please flow test FH 20-435, residual from FH 19-435",PPM,HYDRANT,REQUEST,FLOWTEST,1.,26.49,0.00,0.00,26.49
01/31/23,Inspect hydrant,INSTALL,HYDRANT,REQUEST,REPAIRED,14.,377.16,50.13,0.00,427.29
01/31/23,Please flow test FH 26-349/residual from FH 29,PPM,HYDRANT,REQUEST,FLOWTEST,2.,53.28,0.00,21.13,74.41
02/01/23,Water Break/Leak Repair/Investigation,BREAK,HYDRANT,HUMAN-ER,REPAIRED,41.,"1,197.55",262.24,0.00,"1,459.79"
02/03/23,Potable/Reuse Meter Installation,INSTALL,FLOMETER,REQUEST,REPAIRED,3.,101.46,2.03,50.43,153.91
02/06/23,Fire Hydrant Hit,LEAK,HYDRANT,MVA,INSPECT,59.5,"1,777.41","1,704.72","1,082.91","4,565.05"
02/08/23,Potable/Reuse Meter Installation,INSTALL,FLOMETER,REQUEST,INSPECT,1.,37.04,0.00,16.81,53.85
02/09/23,HYDRANT,PPM,HYDRANT,PPM,REPAIRED,34.,886.11,290.70,116.22,"1,293.03"
02/09/23,Please flow test FH 22-465/Residual from FH 28-465,PPM,HYDRANT,REQUEST,FLOWTEST,3.,77.51,0.00,0.00,77.51
02/09/23,"Please flow test FH 12-456, residual from 17-456",PPM,HYDRANT,REQUEST,FLOWTEST,3.,76.17,0.00,0.00,76.17
02/10/23,Please flow test FH 21-507,PPM,HYDRANT,REQUEST,FLOWTEST,2.,53.28,0.00,21.13,74.41
02/10/23,Please schedule 3 simultaneous flow tests (See comments),PPM,HYDRANT,REQUEST,FLOWTEST,22.,576.13,0.00,42.26,618.39
02/10/23,"Please flow test FH 99002, residual 99002, Map 286",PPM,HYDRANT,REQUEST,FLOWTEST,2.,53.28,0.00,21.13,74.41
02/16/23,"Please flow test FH 7-586, Residual from FH 8-586",PPM,HYDRANT,REQUEST,FLOWTEST,2.,49.38,0.00,0.00,49.38
02/22/23,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",PPM,HYDRANT,REQUEST,FLOWTEST,2.,53.28,0.00,0.00,53.28
02/23/23,Please flow test FH 57-523/residual from FH 2-523,PPM,HYDRANT,REQUEST,FLOWTEST,2.,53.28,0.00,0.00,53.28
02/24/23,"Please perform flow test on the north side of Kenton Rd, west of PS 2-502 ",PPM,HYDRANT,REQUEST,FLOWTEST,2.,53.28,0.00,0.00,53.28
02/28/23,Water Break/Leak Repair/Investigation,BREAK,HYDRANT,HIT-FAIL,INSPECT,5.,152.23,0.00,52.83,205.05
03/02/23,Hydrant Leak ,NOT-WORK,HYDRANT,REQUEST,REPAIRED,10.,266.38,131.63,0.00,398.01
03/06/23,Hydrant Leak #5,BREAK,HYDRANT,REQUEST,REPAIRED,17.,484.63,167.10,42.26,693.98
03/08/23,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",PPM,HYDRANT,REQUEST,INSPECT,8.,197.54,0.00,0.00,197.54
03/08/23,Water Break/Leak Repair/Investigation,BREAK,HYDRANT,AGE-FAIL,REPAIRED,3.,95.41,0.00,31.70,127.11
03/09/23,Please flow test FH 4-565; Residual from FH 3-565,PPM,HYDRANT,REQUEST,FLOWTEST,3.,79.05,0.00,0.00,79.05
03/10/23,Hydrant Repair,NOT-WORK,HYDRANT,REQUEST,REPAIRED,15.,403.31,0.00,21.13,424.44
03/10/23,Please flow test FH 25-507,PPM,HYDRANT,REQUEST,FLOWTEST,2.,49.38,0.00,21.13,70.51
03/13/23,Hydrant Hit By Car ,BREAK,HYDRANT,MVA,REPAIRED,6.5,188.60,0.00,54.01,242.61
03/15/23,"Please flow test FH 10-584, residual from FH 27-584",PPM,HYDRANT,REQUEST,FLOWTEST,2.,49.38,0.00,0.00,49.38
03/20/23,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",PPM,HYDRANT,REQUEST,REPAIRED,6.,152.34,0.00,0.00,152.34
03/20/23,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",PPM,HYDRANT,REQUEST,REPAIRED,15.,380.84,0.00,0.00,380.84
03/21/23,Hydrant repair,NOT-WORK,HYDRANT,REQUEST,REPAIRED,8.,206.94,17.12,84.52,308.58
03/31/23,Potable/Reuse Meter Installation,INSTALL,FLOMETER,REQUEST,INSPECT,4.,135.27,0.00,50.43,185.70
04/04/23,INVESTIGATE MISSING JUMPER METER,INSTALL,FLOMETER,REQUEST,INSPECT,1.,37.04,0.00,16.81,53.85
04/10/23,Map 631-630-610  All Hydrants and Hydrant Valves,PPM,HYDRANT,PPM,INSPECT,20.,610.44,0.00,235.00,845.44
04/10/23,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",PPM,HYDRANT,REQUEST,INSPECT,2.,49.38,0.00,0.00,49.38
04/10/23,INVESTIGATE HYDRANT LEAK,NOT-WORK,FLOMETER,REQUEST,REPAIRED,11.,317.55,15.04,84.52,417.11
04/11/23,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",PPM,HYDRANT,REQUEST,INSPECT,33.,846.50,0.00,0.00,846.50
04/13/23,Hydrant Repair ,PPM,HYDRANT,REQUEST,INSPECT,6.,164.84,0.00,0.00,164.84
04/14/23,"Please flow test FH 19-402, residual from FH 18-402",PPM,HYDRANT,REQUEST,FLOWTEST,3.,80.94,0.00,21.13,102.07
04/14/23,RELOCATE HYDRANT METER ,INSTALL,FLOMETER,REQUEST,INSPECT,1.,37.04,0.00,16.81,53.85
04/17/23,Please flow test FH 15-436,PPM,HYDRANT,REQUEST,FLOWTEST,3.,77.60,0.00,0.00,77.60
04/17/23,"Please flow test FH 37-418, residual from FH 47-418",PPM,HYDRANT,REQUEST,FLOWTEST,3.,77.60,0.00,0.00,77.60
04/26/23,Fire Hydrant Repair,PPM,HYDRANT,REQUEST,REPAIRED,3.,74.08,0.00,0.00,74.08
04/28/23,"Fire Hydrant Maint (Inspect, Install, Remove, Service, Plug, Straighten)",PPM,HYDRANT,REQUEST,INSPECT,5.,139.26,0.00,0.00,139.26
05/03/23,Please flow test FH 11-456,PPM,HYDRANT,REQUEST,FLOWTEST,2.,49.38,0.00,0.00,49.38
05/03/23,hydrant leak,LEAK,HYDRANT,REQUEST,INSPECT,4.,116.31,0.00,0.00,116.31
05/05/23,Fire Hydrant Repair,NOT-WORK,HYDRANT,REQUEST,REPAIRED,8.,197.54,0.00,0.00,197.54
05/05/23,Fire Hydrant Repair,NOT-WORK,HYDRANT,REQUEST,REPAIRED,9.,222.23,47.53,0.00,269.76
05/09/23,LEAKING HYDRANT #36,INSTALL,HYDRANT,REQUEST,FLOWTEST,3.,77.60,0.00,31.70,109.30
05/10/23,Please repair FH 33-493,INSPECT,HYDRANT,REQUEST,INSPECT,0.,0.00,0.00,0.00,0.00
05/11/23,Please repair FH 61-529,NOT-WORK,HYDRANT,REQUEST,REPAIRED,0.,0.00,0.00,0.00,0.00
05/11/23,Hydrant Repair,INSTALL,HYDRANT,REQUEST,REPLACED,28.5,808.84,1.41,597.29,"1,407.54"
05/12/23,Please repair FH 16-522,NOT-WORK,HYDRANT,REQUEST,REPAIRED,9.,222.23,8.93,0.00,231.16
05/12/23,Fire Hydrant Repair #64,NOT-WORK,HYDRANT,REQUEST,REPAIRED,4.,98.77,0.00,0.00,98.77
05/12/23,Hydrant Repair #36,PPM,HYDRANT,REQUEST,INSPECT,3.,77.60,0.00,31.70,109.30
05/16/23,Hydrant Repair #36,LEAK,HYDRANT,AGE-FAIL,REPAIRED,8.,214.75,112.55,84.52,411.83
05/17/23,Hydrant Leaking,PPM,HYDRANT,REQUEST,INSPECT,2.,49.67,0.00,0.00,49.67
05/18/23,Fire Hydrant Repair,NOT-WORK,HYDRANT,REQUEST,REPAIRED,3.,77.60,0.00,31.70,109.30
05/19/23,Please flow test FH 59-584,PPM,HYDRANT,REQUEST,FLOWTEST,2.,49.38,0.00,0.00,49.38
05/26/23,"Please flow test FH 13-402, residual from FH 14-402",PPM,HYDRANT,REQUEST,FLOWTEST,2.,49.38,0.00,0.00,49.38
05/26/23,"Please flow test FH 27-453, Residual from FH 40-453",PPM,HYDRANT,REQUEST,FLOWTEST,2.,49.38,0.00,0.00,49.38
05/26/23,Potable/Reuse Meter Installation,INSTALL,FLOMETER,REQUEST,INSPECT,1.,37.04,0.00,16.81,53.85
05/26/23,Please flow test FH Post Oak Blvd & Lexington Oaks Blvd,PPM,HYDRANT,REQUEST,FLOWTEST,2.,49.38,0.00,0.00,49.38
05/31/23,Please schedule simultaneous flow tests (see map & comments),CALIBRAT,FLOMETER,REQUEST,FLOWTEST,4.,105.31,0.00,21.13,126.44
05/31/23,"MP 469, HYD #3, INV & REPAIR IF NEEDED",PPM,HYDRANT,REQUEST,REPAIRED,4.,111.85,17.12,42.26,171.23
06/01/23,Please flow test  FH 0-505 (see comments),PPM,HYDRANT,REQUEST,FLOWTEST,2.,56.16,0.00,0.00,56.16
06/01/23,"Please flow test FH 31-453, Residual from FH 33-453",PPM,HYDRANT,REQUEST,FLOWTEST,2.,49.38,0.00,0.00,49.38
06/02/23,Hydrant Investigate ,NOT-WORK,HYDRANT,REQUEST,INSPECT,0.,0.00,0.00,0.00,0.00
